10,-0.7569135137072118,-0.19145563135223034,-2.159749779236794,0.13951904938557452,2.9159290081230136,-2.7068780648509763,2.47740648970726,1.79873902697323,0.6147118628003362,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
20,-0.756682334694043,-0.19128564824861402,-2.1596388528923476,0.1393216844112253,2.9160573127283866,-2.7070914523350265,2.4775115801682905,1.7988556279072299,0.6148181388682409,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
30,-0.7564395167495878,-0.1910523261652173,-2.1596348386923276,0.13908523846368398,2.9162274293636172,-2.7073419147234405,2.477454308021786,1.7988683525211853,0.614975896210677,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
40,-0.7561450528742303,-0.19080349036675934,-2.1597973517370224,0.13894808918254078,2.91644567417875,-2.707636589640982,2.4772432553588337,1.7987097582431035,0.6151786907858194,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
50,-0.7558241377892807,-0.1905328714368764,-2.159974447662393,0.13868583069333645,2.916714640366021,-2.7079059131566106,2.477019800632657,1.7985267854581992,0.615456802195257,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
60,-0.7555638794252624,-0.19025914249186623,-2.160225558462631,0.13844932609101546,2.916891449450262,-2.7081400473324724,2.476750502572974,1.79830279015801,0.6156786398969684,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
70,-0.755372704185043,-0.18996479494162558,-2.1602184742222503,0.13822949741471477,2.9171713102764647,-2.7083274355865097,2.4766173028779908,1.7982459737171668,0.6159094907804988,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
80,-0.7550410012633092,-0.18959706089795386,-2.160550424295862,0.13784090138877853,2.9174730178267514,-2.7086329483185723,2.4762206239372326,1.7978823147013796,0.6161488561059396,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
90,-0.7546430450408363,-0.18918443826312387,-2.1609715060511845,0.13743929817993408,2.9178647210320565,-2.7089705701274633,2.4757883361564508,1.7974417444874808,0.6164917221013486,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
100,-0.7541925289262973,-0.1887789360205064,-2.161419484886324,0.13702432688497124,2.918262387018213,-2.709426607919213,2.4753340222244433,1.7969916919287834,0.6168177421705584,-0.8728212735845453,2.9666599924996158,2.2767300243173727,1.1173441125009775,-1.2738846286858445,-2.8160738328391166,2.703745570384206,2.900722715066106,-0.9048865815809592
