10,-0.44496037723820864,1.4329255194053139,-3.019064505320348,-2.4825275720564717,-2.6777091581458774,0.9010346081771935,1.0587952928529516,-0.3846064991214052,-0.21604763142363057,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.359219429894527
20,-0.44475336929302245,1.4331227326448859,-3.019285776760266,-2.482460644727494,-2.677577045535383,0.9010414591278879,1.0587469044585844,-0.38442194553454867,-0.2162230604120607,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.359044000906097
30,-0.4445739732183474,1.4333093230583969,-3.019543668473602,-2.4826186253602667,-2.6776276648982003,0.9009213398955473,1.058867928471035,-0.3842567025626046,-0.21637434131414923,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3588927200040084
40,-0.44429468754089263,1.4335822707339734,-3.0198423552967926,-2.4829247867362776,-2.6778070137968886,0.9009337942230408,1.0591487231468302,-0.38396476168802307,-0.21666131695410815,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3586057443640496
50,-0.44406437304666146,1.4337489907095855,-3.020123319386688,-2.483181979415349,-2.6780666645508857,0.9007209748937678,1.0594324384215135,-0.3837939708639737,-0.21682224370488917,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3584448176132686
60,-0.44378020482813096,1.4338656265520924,-3.0204442764116846,-2.483479554757086,-2.678413668613858,0.9004912468473695,1.0597260512225801,-0.3836396779757347,-0.21691238043984631,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3583546808783116
70,-0.44337811906260677,1.4338660045818346,-3.020807438917582,-2.4838385681059396,-2.678802585126966,0.9000948081935868,1.0601284011924987,-0.383557297073286,-0.21703010451074298,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3582369568074149
80,-0.44294211603972844,1.4339484531554854,-3.02121289608227,-2.4842288583730654,-2.6792259542915584,0.8997128835459839,1.0605306427459902,-0.38346816390514665,-0.21710359017320968,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.358163471144948
90,-0.44255767636110177,1.4342183419871763,-3.0216173672998394,-2.4846140732511954,-2.6796392466106425,0.899311667556165,1.0609294607285997,-0.38345480720506414,-0.21719443791182907,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3580726234063285
100,-0.4421516300573629,1.4346231931957012,-3.0220469214432186,-2.485051500100998,-2.680060159857706,0.8989070474384595,1.0613434203890635,-0.3835072247583208,-0.2172759925266513,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3579910687915062
110,-0.44167698690187324,1.4350711553188533,-3.0224877253575477,-2.4855019749155134,-2.6805213163741044,0.8984489240733302,1.0617995955921515,-0.38383976972252914,-0.21703602322115428,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3582310380970033
120,-0.4412413674936763,1.4355639943062717,-3.0229569682456936,-2.486001755881795,-2.6809970761225035,0.8980310370326103,1.0622523246552358,-0.3838680540132334,-0.2171016524807858,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3581654088373718
130,-0.44075134538867194,1.4359686941086967,-3.023442198642601,-2.4864286438631726,-2.681469510991493,0.8975956668412864,1.0627043761541648,-0.3838673902931276,-0.21723461312642164,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3580324481917359
140,-0.4402610748456742,1.4364509818642435,-3.02394213611981,-2.4869180437085614,-2.681972660595246,0.8970881821913165,1.0632071022399094,-0.38380602495181554,-0.2172505859758925,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.358016475342265
150,-0.43978394373145574,1.4369489681679883,-3.0244123604614352,-2.4874075843253047,-2.6824289925994784,0.8966624988329247,1.0636504503271509,-0.38365478776779754,-0.21720320203028007,1.572408301156318,1.997701698455475,-2.4031971130021987,-1.5568955164432814,-1.9066976726898468,-2.6316358701699203,-1.835672473033201,1.742061231543837,1.9508372726178704,-0.9844781608635129,1.3580638592878773
