10,2.034486311683935,-2.0701023420372406,-1.6316618940645637,2.1055883646912408,-1.7116824049649813,1.2054043283256208,-2.2605578868527894,2.916678323248505,-1.0192263812225584,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7369337731519865
20,2.0342951892432537,-2.069881470865339,-1.6318877926180562,2.105366430802977,-1.7117617765233515,1.2054608367080086,-2.2605496662885733,2.9168807020229632,-1.0193575561872181,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7370079760657213
30,2.034064703941667,-2.0696149311300163,-1.6321464284817642,2.1051071199300857,-1.7116611485279962,1.2052556143782867,-2.260793028177833,2.917148104927561,-1.0195497797871098,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7368629997556404
40,2.0338829100625526,-2.06933293987229,-1.6323538432829425,2.104841379818128,-1.7114456946033882,1.2049917658050433,-2.2610233520917826,2.9173348626194784,-1.0194336108707112,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7366683391201012
50,2.0336489634374892,-2.0690091224717313,-1.6325750852138419,2.104560721738453,-1.7111203545645266,1.204724800171771,-2.261282875120501,2.9176015280545538,-1.0191233696080573,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7363977728714546
60,2.0333576157928475,-2.068702225306436,-1.6328608562789988,2.1042560786733273,-1.7108087100373783,1.2044210112271188,-2.261594491092832,2.9178786153252787,-1.0188119186728706,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7360874590676532
70,2.033059932563337,-2.0685104547394304,-1.6332047538223424,2.1039699979561144,-1.7105185781477394,1.2041336696630454,-2.261872094035531,2.918122606118057,-1.0184980522537395,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.735776841296283
80,2.0327259420515107,-2.0682686829026355,-1.6336023920373863,2.1036409457347958,-1.7102329987855225,1.2037833625895438,-2.262201368592551,2.9184511252371728,-1.0181753542778893,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.73543177660662
90,2.0325001838731405,-2.0679467011922683,-1.6339315868709947,2.103332755699982,-1.7099250676482405,1.2033936142546815,-2.2625412142532935,2.918772923238465,-1.017894915905245,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7350544771979484
100,2.032536335660027,-2.0675155740059425,-1.6342805859468645,2.1029596026543294,-1.7095218388138995,1.2029784682849052,-2.262934014725476,2.9191055202009735,-1.0175369801589347,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7346239339907636
110,2.0326038473257286,-2.0670823245635246,-1.634669533862494,2.1025546668484436,-1.7090487057005708,1.2025441463736721,-2.2633768630060143,2.919535714192592,-1.0171111884129012,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7341712942166279
120,2.0324721319098455,-2.066723078319891,-1.6350233104665508,2.102168526199203,-1.708658503015044,1.2021568059156813,-2.263775902627953,2.91990415349671,-1.0166824841365358,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7337666317408538
130,2.0325028677657437,-2.066335848554387,-1.635288853128496,2.1018139562176206,-1.7082400423680608,1.2017704144596302,-2.264190676577477,2.9203132490482884,-1.0162731053347782,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7333552254192797
140,2.032497590165926,-2.0660761310517186,-1.6356793935557083,2.101458018755972,-1.7078679202098868,1.201388212731664,-2.2645943576178587,2.9206638856348586,-1.015873539338867,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7329497788382002
150,2.032736364563842,-2.0658087104654737,-1.6359432666522316,2.1012261812159156,-1.707403506663426,1.2010180619170792,-2.2650000012231497,2.9209596273008605,-1.0154433726426633,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7325250755669828
160,2.032941501255072,-2.065328448310361,-1.636102287771653,2.1009309825149356,-1.7068565066505585,1.2005815976004575,-2.2654913304504056,2.921296114724452,-1.014940613751303,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7320161710994024
170,2.032934946160584,-2.064927984638563,-1.636534564995527,2.1004949157489263,-1.706340827262485,1.2000705715686732,-2.2659901731692442,2.9215301168130354,-1.0143878721065263,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7314638612659137
180,2.0325459447689815,-2.0645664027051405,-1.6370986140305133,2.099973873349604,-1.7057897588714326,1.199525141046697,-2.26656262169437,2.9220270246877473,-1.0138347941722303,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7308870074741876
190,2.0320461285593563,-2.064507778544385,-1.6376943927427,2.0994075466510376,-1.7052876451208212,1.1989706320333475,-2.267107211766818,2.9225329646174942,-1.0132939657823885,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7303364979596865
200,2.0321801900346936,-2.064020941859453,-1.6377876140268022,2.098996955252311,-1.7047008124080718,1.1984621559097475,-2.267657160680718,2.923083683219314,-1.0127736860187513,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7297897266258553
210,2.0319583148314164,-2.0635364041728947,-1.6380407168974747,2.098529743196848,-1.7042217509328539,1.1979666249288914,-2.268162442753936,2.9236377095104165,-1.012340082927548,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7292933107301731
220,2.0320042934273657,-2.0631733400031185,-1.6382860712345666,2.098181314133177,-1.7037504338489375,1.1975413261090448,-2.2686102276425326,2.92410498881503,-1.011922413145889,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7288410483136483
230,2.0315470552116826,-2.0628273229909477,-1.6386846704435356,2.097701123517957,-1.7034326361470407,1.1971287884662,-2.2690129909084717,2.9244849654161,-1.0115358791818487,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.728439705624932
240,2.0313203700001314,-2.0627366338914457,-1.6390128351138424,2.097347995799306,-1.7031645285961325,1.1967506072641068,-2.2693655488747955,2.924832106335596,-1.0112003734674664,-0.3105958098589814,1.0577270256070017,-1.2617501683709884,-2.5601367035627853,1.9399686504443991,-0.31365781555016925,0.6043985147436035,-2.270589967117716,-0.09474050845703141,2.2950407761419953,1.7280903316677896
