10,0:00:14,0.2954431772232055,0.0,-0.1297287940979004,0.077419064939022,1.0885993242263794,-0.0745612159371376,0.3206430673599243,22.24859546128699,22.693611435820436,,,,,,0.1178395147233393,0.0,0.0,
20,0:00:29,0.1712918430566787,0.0,-0.1303363293409347,0.0407661795616149,1.0050888061523438,-0.0381641499698162,0.3203414976596832,22.0454076850486,22.516660498395403,,,,,,0.1178395147233393,0.0,0.0,
30,0:00:44,0.2053297609090805,0.0,-0.1747341901063919,0.0097022391855716,0.7901961803436279,-0.009570182301104,0.2528735399246216,22.02271554554524,22.891046284519195,,,,,,0.1178395147233393,0.0,0.0,
40,0:00:59,0.1858062744140625,0.0,-0.2117131352424621,-0.005836303345859,0.7360396981239319,0.0179988108575344,0.2516818046569824,22.13594362117865,22.58317958127243,,,,,,0.1178395147233393,0.0,0.0,
50,0:01:13,0.3013268411159515,0.0,-0.2808991372585296,-0.102017730474472,0.6114454865455627,0.1103755086660385,0.2046450674533844,22.44994432064365,23.108440016582687,,,,,,0.1178395147233393,0.0,0.0,
60,0:01:28,0.2070140838623047,0.0,-0.3525834381580353,-0.1839049309492111,0.578718364238739,0.1911776959896087,0.1785069406032562,21.447610589527216,22.494443758403985,,,,,,0.1178395147233393,0.0,0.0,
70,0:01:42,0.1688181757926941,0.0,-0.4379710555076599,-0.2502585053443908,0.4422105550765991,0.2554547786712646,0.161762923002243,20.784609690826528,21.354156504062622,,,,,,0.1178395147233393,0.0,0.0,
80,0:01:56,0.246293157339096,0.0,-0.5092453956604004,-0.280951976776123,0.3652056753635406,0.2773484587669372,0.1263531148433685,23.0,23.706539182259394,,,,,,0.1178395147233393,0.0,0.0,
90,0:02:11,0.3473538160324096,0.0,-0.6063947677612305,-0.3268895745277405,0.2700625956058502,0.3295183479785919,0.1214619204401969,21.213203435596427,21.42428528562855,,,,,,0.1178395147233393,0.0,0.0,
100,0:02:25,0.1946091204881668,0.0,-0.6886385083198547,-0.2880439162254333,0.1832945942878723,0.3063324987888336,0.1083670333027839,19.87460691435179,20.566963801203133,,,,,,0.1178395147233393,0.0,0.0,
110,0:02:40,0.2122287899255752,0.0,-0.8046071529388428,-0.3388783037662506,0.1375143527984619,0.3543637990951538,0.1077853739261627,20.445048300260872,21.14237451186597,,,,,,0.1178395147233393,0.0,0.0,
