10,0:00:14,0.15357565879821777,0.0,-0.10500750690698624,-0.04114628955721855,2.4469211101531982,0.03384227305650711,0.38068920373916626,23.748684174075834,24.535688292770594,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
20,0:00:30,0.24436667561531067,0.0,-0.17585399746894836,-0.07651121914386749,1.5741608142852783,0.08449750393629074,0.2792304456233978,22.869193252058544,23.49468024894146,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
30,0:00:45,0.13563595712184906,0.0,-0.2731229364871979,-0.06680569797754288,0.8543180227279663,0.06714227050542831,0.274766743183136,22.825424421026653,23.065125189341593,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
40,0:01:00,0.1693851798772812,0.0,-0.3585164248943329,-0.07979632169008255,0.7722552418708801,0.08213494718074799,0.20512345433235168,22.494443758403985,23.08679276123039,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
50,0:01:16,0.24257218837738037,0.0,-0.4540158808231354,-0.09863125532865524,0.7279900312423706,0.10322626680135727,0.16442659497261047,21.88606862823929,22.561028345356956,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
60,0:01:33,0.33592745661735535,0.0,-0.5643295645713806,-0.1271274834871292,0.6340787410736084,0.12882627546787262,0.17410612106323242,21.400934559032695,22.02271554554524,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
70,0:01:48,0.18221312761306763,0.0,-0.6412937641143799,-0.16621452569961548,0.5244981646537781,0.1745322346687317,0.1209433525800705,22.627416997969522,23.08679276123039,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
80,0:02:04,0.22444859147071838,0.0,-0.7794028520584106,-0.22105631232261658,0.45067712664604187,0.22481080889701843,0.11059501022100449,23.173260452512935,23.811761799581316,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
90,0:02:19,0.2269081026315689,0.0,-0.926380455493927,-0.25729820132255554,0.39329615235328674,0.26212355494499207,0.1082225888967514,24.331050121192877,24.79919353527449,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
100,0:02:34,0.1278621107339859,0.0,-1.0783191919326782,-0.2891131043434143,0.2680923342704773,0.2933964133262634,0.10060044378042221,21.6794833886788,22.271057451320086,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
