5,24.0
10,22.693611435820433
15,21.95449840010015
70,21.354156504062622
100,20.566963801203133
125,19.339079605813716
130,18.920887928424502
135,18.788294228055936
150,17.029386365926403
155,16.0
170,15.427248620541512
180,15.132745950421556
185,14.66287829861518
190,12.165525060596439
260,10.677078252031311
275,8.717797887081348
1795,7.14142842854285
