10,0:00:18,0.2015182226896286,0.0,-0.2630421817302704,0.2982919216156006,1.1113131046295166,-0.30005115270614624,0.3999331295490265,22.38302928559939,22.978250586152114,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
20,0:00:35,0.2254064977169037,0.0,-0.3495592772960663,0.27846789360046387,0.8842204213142395,-0.2760359048843384,0.33420780301094055,22.40535650240808,23.2163735324878,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
30,0:00:51,0.1919367015361786,0.0,-0.4331912398338318,0.27255433797836304,0.734453022480011,-0.2698932886123657,0.28956353664398193,22.47220505424423,22.759613353482084,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
40,0:01:06,0.13163793087005615,0.0,-0.5488502383232117,0.2514486312866211,0.6679999828338623,-0.24469733238220215,0.27014145255088806,22.293496809607955,22.781571499789035,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
50,0:01:23,0.24585026502609253,0.0,-0.6170098781585693,0.21037954092025757,0.5300348401069641,-0.2050246298313141,0.19594526290893555,22.090722034374522,22.494443758403985,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
60,0:01:40,0.2230791300535202,0.0,-0.7266415357589722,0.1491643190383911,0.4452357590198517,-0.14552882313728333,0.18959325551986694,22.693611435820433,23.021728866442675,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
70,0:01:56,0.16734755039215088,0.0,-0.8961852788925171,0.13148903846740723,0.2722369134426117,-0.11752104014158249,0.16403746604919434,21.61018278497431,22.22611077089287,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
80,0:02:12,0.23460276424884796,0.0,-1.0352082252502441,0.07770615816116333,0.21120400726795197,-0.0732654556632042,0.17579728364944458,21.702534414210707,22.338307903688676,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
90,0:02:29,0.3247351050376892,0.0,-1.2197670936584473,0.05216732621192932,0.179228737950325,-0.042100585997104645,0.12749990820884705,21.540659228538015,21.908902300206645,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
100,0:02:45,0.26063036918640137,0.0,-1.1441110372543335,0.01729094609618187,0.09125827997922897,-0.005137234926223755,0.14936815202236176,21.72556098240043,22.516660498395403,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
110,0:03:01,0.2944180369377136,0.0,-1.285620927810669,0.025507252663373947,0.04061158746480942,-0.014352107420563698,0.11651872098445892,20.904544960366874,22.0,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
120,0:03:18,0.29086294770240784,0.0,-1.3080627918243408,0.026094064116477966,0.03381999582052231,-0.011627803556621075,0.1262415498495102,20.73644135332772,21.656407827707714,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
130,0:03:37,0.24164558947086334,0.0,-1.4657700061798096,0.2053682804107666,0.011923299171030521,-0.19195833802223206,0.12647050619125366,20.0,21.02379604162864,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
140,0:03:54,0.16580981016159058,0.0,-1.543982744216919,0.36552727222442627,0.0294782891869545,-0.34720954298973083,0.09935136884450912,19.4164878389476,20.024984394500787,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
150,0:04:10,0.13107958436012268,0.0,-1.5383198261260986,0.6245471239089966,0.0122112687677145,-0.6085373759269714,0.07483220100402832,18.841443681416774,19.697715603592208,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
160,0:04:25,0.2532251477241516,0.0,-1.6544773578643799,0.7939623594284058,0.01608823798596859,-0.7779685258865356,0.08954264223575592,16.64331697709324,17.549928774784245,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
170,0:04:41,0.27238184213638306,0.0,-1.4394487142562866,0.896363377571106,0.027408935129642487,-0.8774157762527466,0.1113542839884758,15.524174696260024,16.673332000533065,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
180,0:04:57,0.21495690941810608,0.0,-1.4819934368133545,0.954146683216095,0.01847824640572071,-0.9181368350982666,0.09151794016361237,16.822603841260722,17.88854381999832,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
190,0:05:12,0.21259693801403046,0.0,-1.3636236190795898,0.9243953227996826,0.013566781766712666,-0.9038931727409363,0.0847267284989357,16.64331697709324,17.11724276862369,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
200,0:05:28,0.1663382649421692,0.0,-1.2945284843444824,0.8774803876876831,0.016601430252194405,-0.8635662198066711,0.07119211554527283,15.297058540778355,16.186414056238647,0.75,0.3839975005872208,nan,nan,1.0,0.12877701472333936,6.25,100.0,100.0
210,0:05:43,0.23232904076576233,0.0,-1.3394359350204468,0.7387663722038269,0.01402955874800682,-0.7203221321105957,0.0816049575805664,15.84297951775486,16.73320053068151,0.7621860852749791,0.27856344083644563,nan,0.17160487646244477,1.0,0.14239584091806506,12.5,100.0,100.0
220,0:05:59,0.15426409244537354,0.0,-1.550947666168213,0.5970986485481262,0.032573699951171875,-0.5905717015266418,0.06326059997081757,14.035668847618199,14.966629547095765,0.8771468811418334,0.2525560306543402,nan,nan,1.0,0.12877701472333936,6.25,100.0,100.0
230,0:06:15,0.27583062648773193,0.0,-1.6848613023757935,0.5573336482048035,0.02979472652077675,-0.5371608138084412,0.08316272497177124,14.247806848775006,15.066519173319364,0.74310734333663,0.320154056122034,nan,0.055412885941425995,1.0,0.1641869937518437,25.0,100.0,100.0
240,0:06:31,0.1378575563430786,0.0,-1.9774019718170166,0.3974500298500061,0.02745673432946205,-0.39338234066963196,0.05997108295559883,10.535653752852738,12.0,0.7743721705499583,0.1740269734497243,nan,0.17075972161728967,1.0,0.13144513537360952,6.25,100.0,100.0
250,0:06:47,0.1498597264289856,0.0,-2.046125888824463,0.29555922746658325,0.022420687600970268,-0.2905740439891815,0.06807613372802734,12.569805089976535,13.711309200802088,0.7621623441062368,0.32632733845735984,nan,0.04463828288133583,1.0,0.1629844610633811,25.0,100.0,100.0
260,0:07:03,0.2545982599258423,0.0,-2.1834616661071777,0.28864115476608276,0.05229206383228302,-0.28886836767196655,0.10711398720741272,13.784048752090222,14.730919862656235,0.7528290838265854,0.33852235108595047,nan,0.14582003962829126,1.0,0.20989639096172347,50.0,100.0,100.0
270,0:07:19,0.2052161991596222,0.0,-2.2751078605651855,0.20157255232334137,0.04395647346973419,-0.21449729800224304,0.060966264456510544,16.34013463836819,16.97056274847714,0.7523960917007922,0.2810892409381641,0.02301234680573124,0.05820256817241348,1.0,0.17767167565366054,31.25,100.0,100.0
280,0:07:34,0.1872660517692566,0.0,-2.4503164291381836,0.15863364934921265,0.013794373720884323,-0.15897740423679352,0.06410975009202957,13.19090595827292,14.142135623730951,0.7550388876362222,0.333006882967226,0.1448356339130505,nan,1.0,0.190407695074789,31.25,100.0,100.0
290,0:07:50,0.24724087119102478,0.0,-2.51544451713562,0.11782880127429962,0.092503622174263,-0.1268599033355713,0.0787644162774086,13.892443989449804,14.798648586948742,0.767638269287669,0.30354994438594346,0.09345735304834912,0.05707020803791739,1.0,0.25632378303397274,62.5,100.0,100.0
300,0:08:07,0.22163009643554688,0.0,-2.472738265991211,0.14214205741882324,0.020424069836735725,-0.11795119941234589,0.07743942737579346,12.884098726725126,13.638181696985855,0.7430586210993211,0.3467877482185343,0.07708111391975284,0.026592438554899647,1.0,0.21605811218335308,50.0,87.5,100.0
310,0:08:22,0.22643548250198364,0.0,-2.360690116882324,0.09558635950088501,0.04417528957128525,-0.09986809641122818,0.06965647637844086,16.401219466856727,16.673332000533065,0.7521577710922603,0.3424251009495541,0.23569226163569423,nan,1.0,0.31232214621896054,68.75,90.9090909090909,100.0
320,0:08:39,0.27482151985168457,0.0,-2.6154580116271973,0.07840032130479813,0.04512757062911987,-0.09645234048366547,0.13272982835769653,12.922847983320086,13.638181696985855,0.7560695436036007,0.30733754862402873,0.14418935544494305,nan,1.0,0.2792147897672773,62.5,100.0,100.0
330,0:08:55,0.23811981081962585,0.0,-2.6451079845428467,0.1045055240392685,0.047879669815301895,-0.11858762055635452,0.06735493242740631,16.431676725154983,16.792855623746664,0.7492949422197832,0.3591570692645223,0.2532165330146493,nan,1.0,0.345585190507935,68.75,100.0,100.0
340,0:09:11,0.31744492053985596,0.0,-2.6579689979553223,0.09228271245956421,0.09954582899808884,-0.10434536635875702,0.1116177961230278,13.490737563232042,13.892443989449804,0.7462583264644672,0.32493748498138847,0.2104161040190747,nan,1.0,0.37117599077891794,87.5,100.0,100.0
350,0:09:27,0.19398510456085205,0.0,-2.7293992042541504,0.11062414944171906,0.05556303262710571,-0.10702970623970032,0.061462387442588806,14.594519519326424,15.165750888103101,0.7515838553438653,0.2991635621777773,0.21721912853743944,nan,1.0,0.36061264661788617,75.0,100.0,100.0
360,0:09:43,0.3161810338497162,0.0,-2.9789841175079346,0.23150894045829773,0.08683602511882782,-0.2348402440547943,0.09732566773891449,13.0,13.784048752090222,0.7460570550962997,0.34437003303679703,0.26125625621012294,nan,1.0,0.3081275553871564,56.25,100.0,100.0
370,0:09:59,0.18857011198997498,0.0,-3.101090908050537,0.5089828968048096,0.10121561586856842,-0.518045961856842,0.06649137288331985,13.490737563232042,14.2828568570857,0.746175060001326,0.36737707759547095,0.3197204905110905,nan,1.0,0.4271401803231844,87.5,100.0,100.0
380,0:10:15,0.17086994647979736,0.0,-3.0023834705352783,0.6954188346862793,0.05937647446990013,-0.6885948181152344,0.05949539691209793,12.36931687685298,12.767145334803704,0.7512319147862621,0.40641711411312775,0.35930083687515907,0.032601667916194135,1.0,0.3539958138627086,68.75,100.0,100.0
390,0:10:31,0.13575319945812225,0.0,-2.7962918281555176,0.8006733059883118,0.049031104892492294,-0.7878415584564209,0.05090789496898651,12.649110640673518,13.152946437965905,0.7526030356877449,0.395334779586353,0.39819372057445995,nan,1.0,0.4164024945371918,81.25,100.0,100.0
400,0:10:47,0.1720186173915863,0.0,-2.613628387451172,0.9128314256668091,0.03379855677485466,-0.908246636390686,0.05411769449710846,12.68857754044952,13.0,0.7404542398494844,0.4644817061515296,0.47937758931889984,nan,1.0,0.42834490901062616,81.25,100.0,100.0
410,0:11:03,0.21052172780036926,0.0,-2.488812208175659,1.0571703910827637,0.029425036162137985,-1.0542335510253906,0.06142454966902733,14.89966442575134,15.198684153570664,0.7563536404417147,0.46131112462440904,0.49331593921342215,nan,1.0,0.3682644620323606,68.75,90.9090909090909,100.0
420,0:11:19,0.27141129970550537,0.0,-2.534343719482422,1.1456892490386963,0.03369468078017235,-1.1439675092697144,0.09589210152626038,12.449899597988733,12.884098726725126,0.7539457373054219,0.49610468625279264,0.5576025000159381,nan,1.0,0.4915105679540868,100.0,93.75,100.0
430,0:11:35,0.18956135213375092,0.0,-2.4670073986053467,1.2466315031051636,0.022412870079278946,-1.2471331357955933,0.06631214916706085,7.416198487095663,9.273618495495704,0.7599579115712508,0.5109477460428503,0.5299432972529678,nan,1.0,0.40445987868083483,75.0,91.66666666666666,100.0
440,0:11:52,0.21298308670520782,0.0,-2.334653854370117,1.3517544269561768,0.015934346243739128,-1.343675971031189,0.05898287892341614,15.165750888103101,15.684387141358123,0.747735392355511,0.4793308731579492,0.6393043105165285,nan,1.0,0.2372646663722958,31.25,100.0,100.0
